product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
07fe9ffbb84b9d22610d79efb16e81a7,cool_stuff,29,234,1,50,23,15,15
7340a3839a1de1e99d149b8cf052a2ec,cama_mesa_banho,56,536,1,800,45,15,35
52d163dd9192d5a70afc33cd8c60131e,relogios_presentes,54,221,7,150,16,2,11
191c65cf8988d6fab9bde989aef39d61,eletronicos,42,324,3,6200,22,21,18
58a49d31cbfaa89fcb87b335ad0e2797,market_place,28,743,1,200,22,2,16
629cd04871a85607710a2bc120766c0d,cool_stuff,43,813,3,3042,37,15,43
6d8a7c569e0db81df2d1589bc7c9af4e,beleza_saude,54,783,1,1060,20,17,18
4eff4dd8918d15c9a308a9645d353807,bebes,55,1627,1,600,20,13,13
20a5aefe5c61d9047acc46a0970e4908,utilidades_domesticas,41,218,1,775,19,26,17
34f99d82cfc355d08d8db780d14aa002,pcs,59,2009,2,25950,39,95,42
9a2baa159a216dcc9eb422cda7271ba8,brinquedos,24,471,2,512,27,21,24
ea6617ab48bb467d615214e7de71c864,automotivo,20,551,1,300,20,3,16
1a0971a6f39f04118207a7308d451e9d,papelaria,57,353,7,5850,60,20,29
85156b6f3e9ba85d83b17b0c3c8cc627,cama_mesa_banho,59,704,1,1650,40,15,32
1c76b4e79bb358170ef2565779cecb38,fashion_bolsas_e_acessorios,9,76,2,200,16,3,15
1584ce1843990c0f62e353fd0478c2df,cama_mesa_banho,55,226,1,1500,45,15,35
54d9ac713e253fa1fae9c8003b011c2a,cool_stuff,57,787,8,1867,36,6,36
a87ee1e0d2b6d025ecfb1b8322659853,relogios_presentes,55,335,1,750,15,4,19
6cf22bb1523c34ad8da500d1084155a5,relogios_presentes,41,756,4,267,17,12,14
f4041d76285c2a34ad5013e8d287a400,cama_mesa_banho,46,632,1,800,16,10,16
1b2066a33aee5851ee3e44b10b36b3c8,moveis_decoracao,40,402,1,1650,30,30,15
f6846ffd13de01b26f4eaebaf76295bc,papelaria,55,205,2,425,28,13,18
418405ed2f7830b3ab55a767f1b2d03b,fashion_bolsas_e_acessorios,37,243,2,150,16,16,11
1d6d7be70107889e3193819aca4dc1dc,cama_mesa_banho,54,396,1,900,24,5,20
252641aa4855aef622089db60c4ad90a,cool_stuff,58,3217,2,100,16,16,16
26a4f62a409a78816adb31e0d729a163,,,,,11100,62,33,25
de5a06d0d4cc5fcc6e384d789bb0d7cf,automotivo,58,306,5,1050,30,5,20
f5f0b722d7662e8939727fb49e45d046,relogios_presentes,54,536,3,563,16,16,14
5b226d7c52f86ac72457617f78cff95d,cama_mesa_banho,50,381,1,875,25,18,40
2d62078f4b87416a280931049a9d7cca,brinquedos,56,828,2,300,30,20,15
97f1396a5a1f7c07ba51784efdec44b8,utilidades_domesticas,60,1632,8,1400,43,18,18
06dce482ace017e78349b6f1fa83a022,cama_mesa_banho,44,452,1,550,30,3,19
c5f5b4b17e4cd989c39986cd0dddc018,moveis_decoracao,55,329,2,350,16,16,16
e57eb018e37376580079825eb29a3419,relogios_presentes,43,878,1,300,16,14,11
3ae28b124972bb81eddcb644cd284be9,brinquedos,47,404,1,1550,18,31,25
f0c1c1d5ec61ce4c4846abd4283631df,alimentos,16,3139,1,125,16,8,11
9df634af5c467f3b07f3d92f7765aa64,brinquedos,45,965,2,850,16,32,16
bf7f941911c1e02d8dd6c637811b6127,fashion_bolsas_e_acessorios,30,165,1,100,17,7,12
fbc1488c1a1e72ba175f53ab29a248e8,perfumaria,27,311,1,560,19,13,17
ce6f74096c84567f22728c84f3d6e7fc,cama_mesa_banho,60,352,2,1300,30,10,30
d2c26c86faaf287263610735e07f1b3d,beleza_saude,49,2296,1,400,30,12,16
6f4f2bb136fd2d8e8229355d8fec6b67,construcao_ferramentas_seguranca,60,2492,4,350,16,16,16
b92421ea3b457d6bb68c49f39d4e97a8,informatica_acessorios,38,702,2,200,16,12,20
363a742635cc645c207ce8102de9b837,moveis_decoracao,60,955,7,3600,60,12,30
dab2413ead0edda9967edbc9bda2a64e,telefonia,57,680,2,250,17,7,13
b3145c36d221143053908beb4564bad9,moveis_decoracao,60,1646,6,450,35,2,25
c21afe62d4629a660593fd9b5e6223bb,telefonia,40,361,3,150,18,3,16
75d6b6963340c6063f7f4cfcccfe6a30,perfumaria,51,999,2,400,18,11,20
431d674f9a4fbd0957ecf6ba3fcb6899,telefonia,56,1892,4,450,17,3,11
7ca5f56188492e30c50ba64de188aae7,cama_mesa_banho,39,116,1,200,30,4,40
b35ce9c1e37f5b0f4134da0fe4c93b84,cama_mesa_banho,51,867,1,1200,20,16,20
d285360f29ac7fd97640bf0baef03de0,relogios_presentes,46,501,4,363,18,13,13
fd25ab760bfbba13c198fa3b4f1a0cd3,esporte_lazer,42,858,1,1300,30,30,35
b943428b30217b1cc766b75de5c4f691,bebes,34,679,2,200,35,8,30
c7084bc72369a57c93c6edaf0b60b235,beleza_saude,37,613,5,600,23,7,48
4025cbfac798d74f87c30ee87e6e9f70,cama_mesa_banho,51,754,1,9450,38,7,26
d39421ec4cc2bf52e35f8bf00f1ec314,beleza_saude,56,1534,1,1600,35,25,20
4e0f5e97804431100c5bded078a48df9,brinquedos,45,769,1,1400,64,10,25
880be32f4db1d9f6e2bec38fb6ac23ab,brinquedos,45,589,4,200,16,7,11
e54464e95c9fb80e4edefa0ba49133c1,brinquedos,57,927,3,800,20,35,20
2a7835ac39ba7753ece75242d290f044,utilidades_domesticas,49,179,3,750,60,6,12
bd6e6fce9ada76ea2db0f1912e8e478f,cama_mesa_banho,49,381,1,850,25,18,40
0021a87d4997a48b6cef1665602be0f5,informatica_acessorios,58,946,6,650,25,10,15
52c80cedd4e90108bf4fa6a206ef6b03,ferramentas_jardim,33,2188,2,7650,20,20,20
12dc5e5d178b930cf87cf16e812fc2d5,perfumaria,27,1280,1,125,16,14,14
b80d1191f28486e54df2e4c6bdeac10d,cama_mesa_banho,39,162,1,900,33,9,38
b9ee7519d0187d2389af62ba6c612963,esporte_lazer,53,212,6,900,28,10,28
6f248e27719f6f299e711e02651b6df6,esporte_lazer,49,816,1,713,17,15,15
3a7494d56b0e60a130d628caffc99d3f,automotivo,60,1326,3,400,17,21,11
5237739bb5fee495dbd337755a138660,relogios_presentes,39,600,3,645,19,16,18
f087c706a59c175468a1a05c5d2305e5,moveis_decoracao,41,143,3,1300,40,12,40
1b28754d4c3737f9655d4a27c118bcd5,automotivo,43,671,2,2800,30,30,30
8c464efd8ef90612cb673a5ce7046e8c,papelaria,59,175,2,400,20,20,20
3eac3be4413c51ec917d2108ab24e69c,,,,,8750,36,27,54
23ed7a10a36c6f88a757a9c83df9ea20,perfumaria,31,329,1,471,18,12,15
0e482d9064073154832a2311c821c668,moveis_decoracao,32,191,1,450,30,5,30
6cf14dbbc3b753384a72cf9c57119063,brinquedos,36,801,3,1267,37,23,26
6698f23d5d6f5815239e55660f30a0b1,cama_mesa_banho,46,162,3,3050,35,12,30
6f3b5b605d91b7439c5e3f5a8dffeea7,relogios_presentes,35,640,1,335,17,11,16
786248c98cab9ad5cccdb751909da1af,papelaria,60,339,4,200,16,10,16
3efc7a945462447c7f6219f14ce3235a,esporte_lazer,49,1215,1,1063,26,25,20
f74979b5e7c8d317baa1bfc0ea886ee1,livros_interesse_geral,40,329,3,200,35,6,24
f7b99d8ce1193a2e5979b3c1584a5d08,automotivo,60,1145,6,3800,53,43,11
555b27dfb2ed94d001c28e5624dd6961,cama_mesa_banho,46,372,1,1450,34,12,40
dca8cbb1c9d8a2db0fbc0c36b8d1a7bc,audio,42,671,5,200,16,2,11
077ff5297832d1a1c3d5be55b8152fa8,fashion_bolsas_e_acessorios,63,328,4,200,16,5,20
b59b5899ecf4bcc294a72fdd48adaa94,telefonia,55,419,3,225,17,6,13
0b0918a3b5efe0c8ea609a26b14e1bff,telefonia,60,752,6,300,17,4,12
f9259c9e7c0f12c70f7a81409680a5ff,esporte_lazer,45,407,2,925,52,21,33
3ba33cff9875e472a110e56e1db299bc,esporte_lazer,12,142,1,1300,42,18,18
25f86162fee18735fffdb762dcb10d7c,cama_mesa_banho,58,2400,2,10800,54,27,36
89b121bee266dcd25688a1ba72eefb61,informatica_acessorios,54,1169,1,150,16,16,16
abc3432ff825d8e524db1d4eac6d2099,telefonia,54,713,4,150,17,10,13
31f2e4933e944d9fec681a639581accf,utilidades_domesticas,34,678,2,1720,30,19,13
be751484da30a0a6f7ded2b640ee091c,casa_construcao,58,1304,1,450,30,6,19
bbde277e9acc929e96d1ecb114f3342c,construcao_ferramentas_construcao,60,260,2,200,20,5,20
90f39a309a8c05fa7aa4ef02178059cb,papelaria,48,605,5,1000,40,35,28
ed8ba7857b8c1dd66da5bf95ecd166a4,utilidades_domesticas,42,660,12,23600,40,65,40
4dc2ff2b31e5b034eac68824c9394902,moveis_decoracao,59,2010,5,2850,69,11,11
0b0172eb0fd18479d29c3bc122c058c2,eletronicos,53,265,2,150,22,13,15
f889fb87b505b73de10c18b93352469f,beleza_saude,60,919,1,150,22,3,15
4e191b1e429b88c6eae1a014f823cb7c,casa_conforto,57,162,1,2375,30,60,43
36e0d84a068074deed2e9b527917f468,fashion_bolsas_e_acessorios,29,224,1,100,16,7,12
f98dbc219c0bcd7fb37420dff826912f,beleza_saude,58,1124,3,1200,24,11,15
2d4910ed534d58d6b37408bb5bd46c0f,utilidades_domesticas,55,419,2,13100,80,20,33
978ea005bbc57d3f9ee16f21056f7f63,cama_mesa_banho,50,259,1,1400,52,15,37
0640a217fe729c5b8f61fd475f1fc22c,telefonia,60,786,5,350,17,4,12
4308439e0d80d5fe03f17ba83b57c493,beleza_saude,61,3745,6,600,16,17,17
5681be0ad7f0ceeebac80058e718d34f,informatica_acessorios,57,1262,4,800,20,12,20
cd1db0c97e4b3644bb52432611e09c58,moveis_decoracao,52,583,2,30000,88,45,41
2e690251b259bda3d61476c67d7b70a3,casa_conforto,60,216,3,2300,40,20,30
4d94f51353a058d28468a03ebe1aae33,brinquedos,53,331,4,12300,98,15,50
96ff741d2c7879406ec3054d6b2a11c8,relogios_presentes,49,578,6,200,16,2,11
990d135e28e075648cb7d83198fdccf4,bebes,29,764,1,340,19,22,17
36fc6e3cc37a14037506dde26d4e8655,eletronicos,32,460,1,100,25,7,16
40e8b425d1a26e2d9cb77363523e05ce,artigos_de_natal,38,1324,1,4500,50,8,45
6daadc7e6029cf01762f941e488caa1b,brinquedos,44,1384,5,6794,38,24,50
77115ce07da135cd94ffef9ac16bb1b5,telefonia,34,530,1,90,19,3,11
927019d88409196f97d1fd56daaeecc1,beleza_saude,48,455,1,475,18,16,14
0a57f7d2c983bcf8188589a5fea4a8da,relogios_presentes,33,932,1,396,18,11,14
c8d415e06ebd7a37c7a5b4a18641ca11,beleza_saude,53,1267,1,383,17,13,15
8ce0b48cdcc4b753ae4de64497998338,telefonia,52,1371,2,600,18,6,15
4debd977b5bc245487ec61b7961b16e3,telefonia,59,506,3,650,19,3,11
8ad5422c2f13436a172cbdd5f2faa00e,eletrodomesticos,55,264,1,1200,55,19,46
9a7c0784b8058269d176b3089c946ed0,cama_mesa_banho,54,629,2,900,16,10,16
9f1c3e71d56894398a42b050b07f1baa,cool_stuff,25,176,1,163,17,11,13
9ffe607c48a0473e200e4035bf97de49,relogios_presentes,53,239,1,200,16,18,16
777a181e167987349d104ece27e7e112,cama_mesa_banho,54,334,1,17000,63,30,43
2f13610363de5834c81405b88f4b8b57,brinquedos,59,1206,4,3000,47,36,25
c4ed2d82da509c490c6bb95f55cb4d7c,informatica_acessorios,51,622,1,1133,18,15,12
871cfa7d587b8305a5a0e376866323ef,esporte_lazer,40,593,1,4300,21,21,11
e60e632d39df1e129df5b7f0245716f7,cool_stuff,52,1198,3,1950,96,5,45
1bfb290d7273a442c874dbe74b4abae6,moveis_escritorio,19,883,1,10075,55,64,26
17ad136b7421ea8690fded631b651158,relogios_presentes,60,112,2,250,16,2,20
d1a1d4253ec00fc08a3ae1c4125cb31d,relogios_presentes,57,746,2,300,16,11,20
992197904e1d4f0bf3994652373188e4,alimentos_bebidas,29,3758,1,1100,24,21,16
78f29023586e374cdc3773ce0af6bd2c,construcao_ferramentas_construcao,46,1148,1,2100,16,29,36
cef16b173166d8d44b4fbf05b4b43bec,,,,,1600,45,12,30
02ca198b1084a6d8ed9e152d84243bfb,bebes,58,544,3,2650,16,24,24
39eef1b4d9ab7a5a121d3436b03ce7d3,papelaria,62,1331,1,1550,25,20,15
bace90a7338e9d31371ad47811cf4c7d,cama_mesa_banho,51,2253,2,6450,60,14,38
1b8ee158f59c098470fad33f39660964,moveis_sala,32,327,2,6200,55,14,47
d017a2151d543a9885604dc62a3d9dcc,fashion_bolsas_e_acessorios,59,93,7,250,16,2,11
5d6bea33648f018dbb563f3a2fab09f3,moveis_decoracao,53,616,1,4000,30,35,30
437c05a395e9e47f9762e677a7068ce7,beleza_saude,40,409,1,1110,19,11,18
3f994ee4a0b20760d1b173aa65037c95,cool_stuff,56,708,2,5700,42,21,36
aede48631330269f65a8d680de491657,malas_acessorios,45,573,1,1400,48,10,33
1b7ce992a80ac036dd9ab73d08289712,eletronicos,52,530,3,150,22,3,12
c211ff3068fcd2f8898192976d8b3a32,cama_mesa_banho,58,58,1,200,20,2,15
47f699d9462e071f977f612be2b5b67a,beleza_saude,44,1400,3,1350,41,21,23
8246b1e9198f46fc3c05900f43568ba6,industria_comercio_e_negocios,54,1552,3,1750,16,35,16
c2e3277619aa6604c0d6e288ef059ede,consoles_games,63,532,5,100,16,4,11
778f8850980a158eafa6e7555c085ea1,instrumentos_musicais,47,1177,5,500,24,10,14
0d85c435fd60b277ffb9e9b0f88f927a,informatica_acessorios,60,919,1,150,16,13,14
0241aa4ed831b73fd4940ffd9cec20dc,eletrodomesticos_2,31,107,1,8400,46,44,28
f6085e99db2df10f9829b6193314615e,relogios_presentes,30,109,1,430,17,9,11
a42d9c825894f96fc6ed02610891454d,esporte_lazer,57,1176,1,2200,16,11,11
ad88641611c35ebd59ecda07a9f17099,,,,,450,16,7,11
766a5c8a2e6f4ea78ab342f00614f61f,moveis_sala,50,1146,2,3300,30,11,30
0a5a41c678bcf81e041826bb24eb0b01,bebes,55,1627,1,750,20,13,13
41db6d8062fcd38410c699743ccc0265,telefonia,49,1438,2,125,19,5,11
ef30fdd053284aaffa42dfd5612b66d8,esporte_lazer,47,552,1,7800,50,28,41
c9c455f9fd8ca66d3ff7f90a249753b4,esporte_lazer,63,1599,5,500,25,14,22
3a7d90845985f39048815a6939c56be4,bebidas,50,3065,9,273,21,16,15
a5ae8400fc9fcacd4af585a57bbf264a,pet_shop,57,747,2,1150,40,20,30
20518c6950587eb5e8f02dad2fa0d685,market_place,63,1652,3,200,22,4,15
f9f260f8a0d16df18bcc7248495d779c,moveis_decoracao,54,530,3,400,50,3,25
ccadfeab525a9eb1569983b66e5075c4,fashion_bolsas_e_acessorios,35,920,7,100,20,2,25
20531b0644a0719b8d506c4db3c56609,utilidades_domesticas,55,375,3,10050,31,61,31
cde3bb853ac754da1e3ab62b7c2593a9,eletronicos,57,1356,2,225,21,11,16
0152f69b6cf919bcdaf117aa8c43e5a2,cama_mesa_banho,40,116,1,250,40,4,30
dea837d4f3f30b541725d258c15e4ff1,esporte_lazer,43,722,1,475,23,23,21
0a71a1f1eefa516fe0d1121e9ad00f75,brinquedos,42,288,3,382,37,7,26
a184d57c818939252af3b5400f55429a,,,,,450,30,20,20
cac9e5692471a0700418aa3400b9b2b1,bebes,57,2440,1,375,29,14,20
6fa8b8abbb489a0abba6ad7b79c7ecd9,livros_tecnicos,38,292,1,700,23,2,16
432357855585cf634fc9923523ce5e4a,alimentos,54,1887,5,1150,16,14,16
078e8db43688ea060cf754e7bd2b92e7,cama_mesa_banho,46,252,1,475,65,4,45
d3fe643e9d50205d020e32aaf5eea00d,alimentos_bebidas,58,965,1,1800,17,17,17
f5b0aa2b1c596d29597ba3226353fce4,esporte_lazer,43,260,2,1000,60,15,15
df4495e4ea59aae2f22d349cf4b9ab19,relogios_presentes,41,866,5,250,16,2,11
dd841bf589f05e0948ddb0c8d2c749ab,moveis_decoracao,58,2084,2,1350,69,11,11
e526c01c04bb7ef5ba2773baffcc85e9,cool_stuff,54,854,3,900,18,9,27
4633dfeb3a2588bdb52af32d504b44eb,telefonia_fixa,46,218,4,150,16,4,11
1af2a3ec7cecc4015321e562a26c9d1d,informatica_acessorios,60,266,2,150,40,2,24
177d3d5bb9d4d29222a222e3b3554f41,papelaria,59,241,6,7550,60,20,29
fa23bf270fb9880690b07d09b9f9ff20,esporte_lazer,60,475,4,800,50,15,25
4845d1421cd53de09a405f5f869add3c,cama_mesa_banho,56,369,1,800,78,3,52
357a9e8a4b691ffbb0f855b23d490c4e,utilidades_domesticas,56,824,2,390,23,14,17
4f1a7a45b6d43fa7e4958e013923d9e5,instrumentos_musicais,41,802,2,617,31,9,31
8ea469fda50c1d63e15ccdeb9afe170d,utilidades_domesticas,36,892,4,1550,30,15,30
3dd2a17168ec895c781a9191c1e95ad7,informatica_acessorios,48,894,1,533,22,11,20
9ddd762ee8a13576a809dc66f22aa2b5,cama_mesa_banho,60,233,1,2600,41,8,36
f1c7f353075ce59d8a6f3cf58f419c9c,cama_mesa_banho,56,162,5,9750,35,12,30
5c9f86c0e642b62c2100fd8d26f38771,esporte_lazer,37,580,2,3717,40,40,45
726b4e18f00255e2e63491bcba3f60b8,moveis_colchao_e_estofado,41,866,1,1700,70,10,100
dce24381876a1d59ccc9d00d3dbade56,ferramentas_jardim,28,1039,5,3550,100,20,30
b5c315fb01a02190500528edf520883f,fashion_bolsas_e_acessorios,57,147,6,200,16,2,20
b1287ed5e48382f6d6e5e1c561ac3738,esporte_lazer,60,541,6,400,30,15,15
8d4ff8de5e399964646ef5f4ee698076,pet_shop,63,971,1,100,20,20,20
4af81c9413dcb40e03e2a1bc15a6448b,automotivo,57,804,7,133,18,2,14
e59dd207c69d86e890febadc796d1078,cool_stuff,54,850,1,125,16,12,12
a62e25e09e05e6faf31d90c6ec1aa3d1,relogios_presentes,58,3006,2,1000,53,8,18
3347f12bccb00487d0d9aec54dc1037d,moveis_cozinha_area_de_servico_jantar_e_jardim,52,270,1,6450,48,18,48
7cc67695a7648efc5e7a755603402b49,relogios_presentes,58,442,3,500,16,17,13
b366c6705b553f2e2825d0a0597aac9f,telefonia,39,699,1,100,16,3,11
8c292ca193d326152e335d77176746f0,beleza_saude,60,2894,1,200,17,11,15
0e34187d4312b97b5e698836d28ed040,climatizacao,50,474,2,525,16,17,12
5a848e4ab52fd5445cdc07aab1c40e48,,,,,400,20,12,15
f7fa667a6b61aa22c87162434b71587b,cool_stuff,39,783,2,600,60,16,20
d9e7d13814ea50f9ae1f612ef6b3a1f1,cama_mesa_banho,55,556,1,650,16,10,16
635b74f3dd5462e3c133b42cd9299fa2,market_place,47,121,2,200,16,20,16
9d1893083966b9c51109f0dc6ab0b0d9,construcao_ferramentas_iluminacao,59,976,2,1000,16,20,16
6a8631b72a2f8729b91514db87e771c0,eletronicos,54,614,1,100,17,6,11
262f65b4fffa70d0216e5aafde271967,beleza_saude,55,567,5,200,16,16,16
0f4a3e29a1c122f94fe4c48c49d9cfa9,esporte_lazer,56,661,3,6850,93,6,93
dee98cc0394b12aefccbad334b415c10,relogios_presentes,44,1112,3,300,22,7,14
1468c44dd6c3ecaa8e9b12a8a2a7ed0c,relogios_presentes,37,373,2,300,16,9,17
2f9c0e14be2e1e641c76a4d0b3032043,moveis_cozinha_area_de_servico_jantar_e_jardim,60,720,5,6500,51,44,45
d408eeb36f808d5f6924ec41bdc914be,cama_mesa_banho,58,166,1,950,45,15,30
b79361867edbe85462b548334d136a8a,beleza_saude,49,1773,2,125,13,7,9
f42ce455e63158d56c2323bd054270e3,brinquedos,58,750,5,350,21,22,22
c24d97e07dcb8f32a8bfbe755731950a,cama_mesa_banho,46,471,1,10500,58,20,46
d6160fb7873f184099d9bc95e30376af,pcs,55,3632,4,2600,16,31,39
619ed4783d277b83ffa8666749d8eb4b,relogios_presentes,57,693,2,350,16,12,12
6b42b1f7dfb74bb23a01605fbedd5b85,cool_stuff,54,1596,2,1600,60,5,36
7787f84dcc43ef95552cd95d2c86f418,relogios_presentes,54,190,1,200,16,2,11
d2347fba1e60ea51f533960fc555baff,moveis_decoracao,39,94,5,300,16,5,20
01f3a99b81f49109d42540d84bcb8e07,esporte_lazer,28,406,1,248,32,21,23
30001d6521e7d5826eb1881050cea7e7,informatica_acessorios,33,1084,2,150,41,2,29
60142008404f92c16972d1cb6dd0e3c8,utilidades_domesticas,58,1567,1,2000,16,20,11
cc1b0e67ffb98a08c886e8c3c27a915f,papelaria,59,251,6,1500,60,20,29
6f404b217e9716c73d4626f722d0b880,esporte_lazer,47,1283,1,2150,20,20,20
d4f5afce58ebf89ef1186236c54d2594,eletronicos,41,251,1,100,22,9,18
6adab229374835b551f6402e0dc53267,pet_shop,56,499,4,1250,35,7,48
23bcd6822a33df5534f9b290216eec1f,brinquedos,56,708,6,7000,20,62,35
389d119b48cf3043d311335e499d9c6b,ferramentas_jardim,59,341,2,1750,37,22,40
34194988e78bc60417003c8a235b8083,informatica_acessorios,38,526,2,150,20,20,20
67bd616e1ba0d3d3e8545f3113b0140d,beleza_saude,57,3153,1,300,18,18,18
0182796b487918d688ba48cf3a0d1bf4,cool_stuff,55,330,1,2300,33,44,19
34d6306314a47fe15c1efdbc23302020,informatica_acessorios,38,301,1,107,7,7,10
090ab1523d3fe5832c09a55b7195e32b,telefonia,41,391,2,117,18,6,12
81288df52439985f610be64465e53f57,esporte_lazer,53,3189,7,3775,35,30,30
55bfa0307d7a46bed72c492259921231,livros_interesse_geral,43,838,1,550,26,7,36
d934d5a5c12e50df26c0669f578e2621,informatica_acessorios,49,340,1,300,48,8,20
c0400a62c5019cdc69bfc76d39b1cfb4,cama_mesa_banho,47,392,1,250,28,5,16
bd6b7d96a03cd99ba1f00650cc8a72e8,moveis_sala,49,853,2,850,29,39,25
44fc450365728c413fefc547592626be,eletroportateis,28,1426,1,1833,21,19,22
8c591ab0ca519558779df02023177f44,ferramentas_jardim,47,1893,1,6050,20,20,20
a7b9753ca5040193a1505f15c723c0e0,moveis_decoracao,60,609,3,2650,45,25,18
6efb6f992e2f51bc224145a2a9e3ec38,livros_tecnicos,44,1583,1,2350,29,5,21
4914f8796af2ecd359fd8f44b9b92339,,,,,100,16,11,12
101103127867af6d2af98dfb2da6c78f,moveis_decoracao,63,870,1,30000,60,65,60
3e5201fe0d1ba474d9b90152c83c706c,cama_mesa_banho,56,255,1,1800,30,5,30
44e086c4a977f37a888627b43880586c,instrumentos_musicais,60,234,1,600,20,20,20
cf5fb18f3ac3f373759295cc8ba3e2c3,beleza_saude,57,450,1,1650,26,18,11
151d7733b44e0c7b292d7e2efb5424a2,cama_mesa_banho,59,305,1,3950,40,12,40
215ec1620e0f8475dcf0a38866aed21e,cama_mesa_banho,49,1423,1,1000,35,20,20
2d5bb6fc16b9fb75539ddcd93de86aa4,brinquedos,33,234,1,500,17,10,12
caa526308abc9a77d0c56869139dbae9,pet_shop,29,144,1,350,17,14,13
7d160da04c3ede2fe9404d3524acf72b,relogios_presentes,40,521,4,1150,46,10,34
78f5f8f4547e4be0449bce34eb0557f2,moveis_decoracao,39,1719,3,800,53,8,11
9cbc5b5d801f57920de0de5ba58328b1,pet_shop,43,570,1,450,20,40,20
8626b155de04e2d0d6e1e907fbcf0cd2,esporte_lazer,47,1478,4,3150,20,25,20
75baeeacdb53150ac063abf52e4acaa7,malas_acessorios,33,503,9,250,23,26,15
e8b61f78db501ea0ca45677d1ca27de2,brinquedos,49,120,1,400,50,10,25
c4baedd846ed09b85f78a781b522f126,ferramentas_jardim,58,1893,1,5950,20,20,20
cda8b19a05af621d957a97a979b6fa9a,bebes,50,1220,6,16333,56,48,38
7efb605c0b11c538dc057c4dc6820ba5,eletronicos,50,765,1,400,16,13,14
7fb06133a9a56c3d8a2819e9f4d45422,construcao_ferramentas_construcao,54,433,1,1050,16,8,90
7fab1a1472fdd934397068931f63f3ca,brinquedos,53,200,10,600,30,25,20
7c7588d9c0e7596f400f129e8bfecb03,esporte_lazer,41,1044,1,900,36,10,19
71f5cad782714ec5d61a1bfa34543403,consoles_games,50,263,1,528,24,15,22
8e7c6eda914c6feee0ee99555bb92d39,eletronicos,47,245,1,150,21,11,14
c0c5899d3df29722ba3f12be79dfeb10,moveis_decoracao,39,453,1,283,19,12,14
a3807506fd9df35137f1b81a4e0d429a,eletroportateis,45,1460,6,20450,40,68,45
db7f3f42ccab32fa6328b3063b278bcc,consoles_games,28,919,3,300,25,5,24
6f19f41a7c7ac7e45f4070d07ed80a75,dvds_blu_ray,45,721,1,150,20,2,14
bc0d2d816d425e6ce3e80d8b9887d324,fashion_roupa_feminina,58,360,4,500,16,5,20
35ebf08a93899d44e756809e11b14754,eletronicos,55,240,1,150,18,12,15
73326828aa5efe1ba096223de496f596,alimentos,32,1392,1,330,20,15,16
6bb1532261d0a1b244b21ed4aab982bd,beleza_saude,46,1140,1,150,16,12,20
475e8a9ddbebf13af503d1c7eccadb1a,moveis_escritorio,54,800,2,3400,27,21,21
30b52585b47939123faddcc27cda1cae,informatica_acessorios,31,1078,2,300,39,2,30
07dbfabaa4709da14c7e58ca17fe7998,esporte_lazer,46,867,1,2250,28,28,28
002159fe700ed3521f46cfcf6e941c76,fashion_calcados,55,344,3,1850,36,37,16
7783fe1498ca5fafb9bb45c8a1d117e4,eletrodomesticos,52,236,1,100,27,13,17
35afc973633aaeb6b877ff57b2793310,casa_conforto,56,176,1,1825,53,10,40
aa5a88580b8e6e569915aa42f1526dfc,perfumaria,34,1462,1,700,20,20,20
53759a2ecddad2bb87a079a1f1519f73,ferramentas_jardim,58,340,2,1500,30,22,30
4bb7155e3b9b96ca2696edc357ea8dde,automotivo,60,891,5,900,32,7,29
42a2c92a0979a949ca4ea89ec5c7b934,utilidades_domesticas,41,799,1,7000,26,47,27
fb55982be901439613a95940feefd9ee,papelaria,52,211,2,7000,60,20,30
21fb5057dd6a737df6851a7ab7a130da,moveis_decoracao,52,709,2,7550,35,35,35
5b736e2bc208fe225a4f3da85e5dc63d,,,,,175,38,22,15
3a264b078bf20e98f315ff65c23fa263,brinquedos,35,478,2,8100,30,36,46
8eb7b31149dc92903e213c9896443440,utilidades_domesticas,25,243,3,525,30,9,30
3fc0df95e5b295f37ad821902cfd4a33,fashion_calcados,37,480,4,1100,16,33,19
dd6a505f83dd3c6326aa9856519e0978,brinquedos,43,623,5,200,16,7,11
09c8fe71fdb3bdb84e52b1f33f89040c,telefonia,49,602,1,100,19,4,11
c3b957b4e1d4cd8d595794d22973cae9,bebes,46,309,4,300,33,44,19
906b11f3bc3c98f883afa0eb67b0fac7,esporte_lazer,46,3362,5,1200,80,8,15
dd0dcee76f9c12fff4bc0eb641d57c7f,eletronicos,44,431,1,250,25,7,14
4c973b1f6f4357bcdcd7598abe7912bc,utilidades_domesticas,60,213,6,23950,66,23,51
1015f4f024ec3cd0f9516a779ece52dd,moveis_decoracao,63,418,1,1100,45,15,35
83aae8023b8feda53259f63e0ec06390,moveis_decoracao,24,428,8,4450,40,33,20
03e931f387c2dd5b006aecdb12515b2e,cama_mesa_banho,55,560,1,650,16,10,16
a291cc846d74d97f01611894f983073b,cool_stuff,58,478,1,600,22,6,22
d3e1006ba3735c0d44160026b6e0ced3,automotivo,53,2805,3,1850,19,16,17
3e6d2bde9274ac275013aa90d7e2bf16,relogios_presentes,52,481,2,250,16,11,11
4419a003d42a243227478f2a949722d8,beleza_saude,27,1026,2,850,25,6,21
c1cf541d5b33a4b04ddc1c3be7aa1c86,beleza_saude,51,781,2,150,35,2,26
