order_id,payment_sequential,payment_type,payment_installments,payment_value
e5100188966a71404b1ac65f51487cb4,1,credit_card,2,62.92
f26fa27bb0f1337c570d70e32fc2e413,2,voucher,1,15.21
9e97400ef316f1d0209aec475ab50554,1,credit_card,1,31.34
bb7d0e5b853f82d1aac9d4f51ec59500,1,credit_card,3,170.69
32efd401773730f7d0d1c5ae2b841465,1,debit_card,1,88.52
5c48604208ff2a0458a13f33a4c7ef1e,1,credit_card,2,57.22
815870a80fd96370919e0d7d0d117412,1,credit_card,6,225.25
9c37d94303e95d233a4608dabc34f802,1,credit_card,1,74.10
e243d2b9a888be9451926d6053edf2a6,1,credit_card,1,94.50
186ac860f8928db64590e1fdd744c9f5,1,credit_card,3,74.94
8618461ee5428f56dcc6d2794ccc59cc,1,credit_card,5,50.00
8c0dd54ff6a273a02de12494c6bf299f,1,credit_card,1,20.86
7d32c87acba91ed87ebd98310fe1c54d,1,credit_card,1,96.47
05f5cfec67106e59d6280f62c4792d25,1,credit_card,6,65.35
1e613bb0c5a8b4b9a311d131c2564731,1,credit_card,1,136.08
bbb7e3b704844468f580cf9f68b0ddd5,1,boleto,1,74.70
fd6a51f9eb40dd4bca270db2bd18aae4,1,credit_card,2,26.66
dc87bada73c00ce3e2e2c2b985c9c647,1,credit_card,2,144.64
9bbb33e6918e2064e479c9bbeb6db909,1,boleto,1,161.01
0d1bbf582326272fa550ed829bd2e1d4,1,credit_card,4,46.34
44978a07c53273143a18ff837c2dd68d,1,credit_card,6,83.57
c20889d460a5439e1529017fc9a867da,1,credit_card,6,102.64
13f726430863cd4a81b6899e25010475,2,voucher,1,26.82
230412dba3ab35d1a5c8fd1382bc7b49,1,boleto,1,236.24
82e3b58b34d2201715bd1531310615bf,1,credit_card,10,105.78
a0d5b8474423ddf55228373b81a46272,1,boleto,1,89.88
9d7737b250ca12ae1e89ef38f2e5d213,1,credit_card,1,96.35
3675f490195ac2070f7f45581da241c9,1,credit_card,4,232.70
ecfb623451269ac76a1469faf66dad27,1,credit_card,5,57.13
7d1ac7d65c6b5d59a9ac241fa41da57d,1,credit_card,3,35.09
153b80864a22f0638fef4339488a2cf3,1,credit_card,10,421.35
b45e33527c11959b80ea6d7c471a34cf,1,credit_card,8,733.53
daf610999defe00407d9c3178f42b819,1,credit_card,1,573.18
c8de7faa920cdcbe41252449a3fd36c0,1,credit_card,1,170.48
bf488c4d02bcdb68c278b42d9417f05d,1,credit_card,2,457.22
7b9e7ccb0670a2b422f9cc382a87f86d,1,boleto,1,92.83
a3780280bea9cf5034c0d8834b206fde,1,credit_card,4,153.90
a2b02026d2b1873d8e01ccfe3f8c62b0,1,debit_card,1,37.83
2557cef5a78a394bcf4c079121cc3b08,1,credit_card,1,40.00
f1d6313ed30c82ba1523aad41c60685e,1,voucher,1,20.00
4b99a000045d86380d5b014642fbc499,1,credit_card,8,296.20
75707562c6865f8fd2172eff80a71210,1,credit_card,8,99.73
11752bcab98894b1c72fac988ed11392,1,debit_card,1,67.50
4781da20482e1cd01049b1f299ead78a,1,credit_card,10,123.53
b153954b30a6a686b88cf18a599b4382,1,credit_card,1,37.23
9b9993961d216f751b2b4cf2c85e1e85,1,credit_card,6,780.59
c12ae6679912cd8f6ef682d8d9f1fdd2,1,credit_card,5,59.36
a15df161654da3f47c2984ffd7764920,1,credit_card,5,78.00
2002ea16e75277eaa0b5d78632048540,1,credit_card,2,24.94
15847be2cbb3423e9344e53b040ef2a6,1,credit_card,2,99.80
9f9df59d8852ad5630e576aa48249c26,1,credit_card,5,106.29
cd7d5eba4ca59e359249279469aa4f7a,1,boleto,1,165.21
0f2feb76d52c8e1be73daf8769a393e8,1,credit_card,3,184.91
c177f5a6ca27ad47cffbbcddbb6abee8,1,credit_card,2,106.62
3ac745c240dae78ad2e1b9e191e92143,1,credit_card,6,87.64
49d10d709e14496d0d1d8d6cb556d2f3,1,credit_card,3,153.31
e4a9759ef4977b2303b79da089cc865f,1,credit_card,1,111.80
17c9362cdf27556b1765d93729c3beb2,1,credit_card,1,106.38
51149ebc2ec1ecbf8a2503fd49753259,1,credit_card,2,29.41
416bffd2b6f30043b4c631f9109782f3,1,boleto,1,157.55
ffe5736050c2890fa51a28942820258a,1,credit_card,1,94.54
553d40c3dee8e6294b1b393c1499c25c,1,credit_card,5,67.13
6bb425cfe5c2338ba1386a0114f7fb50,1,credit_card,1,63.60
575fd25dc6bc7604b6a64f9d8fdb1cd3,1,credit_card,4,137.18
0ed70666bb64b5c2ba83b2a6dc37f032,1,credit_card,6,252.94
168181560f9cbee863926c0d0957c56a,1,credit_card,1,140.76
628c4dc07e38c6a4309d58e8a42e2f27,2,voucher,1,100.00
5c55ef550d5ff75bae4c1473c8dd06a5,1,boleto,1,54.01
00a379dfab816a83741012b71b264098,1,credit_card,1,23.38
1a302b3c311d6fd772e886b742c24304,1,credit_card,3,78.87
f97038209977e4fcbbbb7ca58e55bc1b,1,credit_card,3,182.62
138f041df3644d9ad82f50c67b7bb304,1,credit_card,10,135.28
c13ac59826a76ae21dbe5b33ae83b857,1,credit_card,1,91.18
0343fa2096b6d04743321f9b9f62c1e0,1,credit_card,10,111.96
c39256279451486ab6eed803a7c5b094,1,credit_card,7,136.74
b77c6d3c0334b27a51f220038f0ef8ac,1,credit_card,4,135.63
adb00f908ea2044d0001f86671d882af,1,credit_card,2,102.96
7870e4898f865975acb43fb1c282f4d3,1,credit_card,3,69.33
f63534bddbd95cda0a1f281a1994a1ef,1,boleto,1,39.42
e3c64131d3d2295829639be7b74a6533,1,boleto,1,77.29
8d812dbf931bbd85b3b5b528b75ef9bb,1,credit_card,2,124.02
4962467df8bbf58b2f212f805a473446,1,boleto,1,99.79
68b3cbc68e4cd1fe19bec35f1d3bb7ee,1,credit_card,8,80.33
44cfc5b2ba4522fbfff8c05a8649e538,1,credit_card,1,87.32
2e9d2850537d9e6975149a266b9ecf69,1,credit_card,1,118.35
ed17f0572bc6ccdacbb220b282a6387c,1,boleto,1,111.42
f52770381c11ff33137e243fc4e3a7af,1,boleto,1,52.38
5d284e172fe3bafba10f2c60e3ea2047,1,credit_card,2,215.58
8782135cf0f7ffe6fb80bf501a37ecd2,1,boleto,1,34.42
c5d4823acfd714b139d9a100c0234122,1,credit_card,3,84.51
0e8f4c0385a96b68bd717e0e2ceb6898,1,credit_card,3,99.43
47b4bf81340558dae3b914a280e01e9b,1,credit_card,5,52.85
3fc2e32bfc88b2bf0e9d7437503d82dd,1,credit_card,1,117.58
4d2c3fb1909604d5f9474e4675971ef2,1,credit_card,2,117.96
0e7e973a8d82ae12e070d767abed8960,1,credit_card,2,20.29
7bc9425754bf6e2275442bcde2337180,1,credit_card,1,175.79
cd30b79021e46fbfccaacd57ffbaca5b,1,credit_card,3,241.19
2b80bbe860a78a5c399ce50fd730c376,1,credit_card,1,70.63
3304f260a9b2d280ac64521d3e911dec,1,debit_card,1,141.62
6fefe7f276220450fc08b7c974e21fb7,1,credit_card,1,31.33
7a485479dbdf94502e471dbd3329a4e4,1,credit_card,3,316.14
2f0d70560615459213d3ea85549554a6,1,credit_card,2,33.99
5e0140671ad91ce830fb2b33a3210d1b,1,credit_card,10,110.42
ce8a790838d6b4304ddde9481438c679,1,credit_card,2,106.87
eba24b2dcc75d6fb248e917715a425d5,1,credit_card,1,30.84
3a635b5f9d8d66a95086d273fdf4b9af,1,boleto,1,62.31
e20a706ac55f135718368acf3c333dc4,1,credit_card,1,59.22
1f6ddbae00fc6acbc0457caa5fd89ad1,1,credit_card,8,1125.55
3668477773eb5474d397777749d44f08,1,credit_card,1,40.17
e1f72316055b5f5da7834780f994d6c7,1,boleto,1,84.72
5361ae7742cca11bdce02eba111d345a,1,credit_card,1,70.02
62d3014a7e5b4f51c5f2bb713775aada,1,credit_card,10,1233.42
4064b7bda3dcdab5dc717705f524d3bd,2,voucher,1,21.06
8c7743df5e89b7178ace0e9b7afe5208,1,credit_card,2,108.33
5820261a4aacfd67c653d120a4acdc46,1,credit_card,1,68.51
7caa2aaed7e9a56d1bc1004eb7d296e5,1,credit_card,1,43.03
0c350088bd84d6620d87abdd2b1e09ca,1,credit_card,3,182.69
b87f0af53388149e08ee91a0b00816a0,1,boleto,1,40.00
b36dde30ca62faf042ac4e3f001b9c04,1,boleto,1,79.56
e8a7971efe578b8e5a140c59f190c52b,1,debit_card,1,196.49
3c23f03a52f26c926ec48ffa9bdd82f1,1,boleto,1,81.19
6e6fe0a4ffa0d2ceb491628d18388697,1,credit_card,8,695.99
9841304c5432e46d9cfd508835b743b1,1,credit_card,3,147.47
264deac888717a54971fa3109f6709e3,1,credit_card,10,117.85
647c2286962851bb7b82d2238a2af37e,1,credit_card,4,153.01
32855d7689b9f421de7025b1f94cabb8,1,credit_card,4,206.76
27cd2ebe0ab4174836a87975c23fa80f,1,credit_card,9,420.06
370d5b41dfcdc96d0edb780967153d4e,1,boleto,1,61.19
cb740e05716c376f1e99f0509fad75c7,1,credit_card,6,233.93
83b24047c5441da1ecd3befa7619f125,1,credit_card,1,283.00
726714fe5c6124b8501feb36c5b89896,1,voucher,1,33.02
da28a815dd7996590e84c9e51dec1ff4,1,credit_card,5,125.38
3024eda1729b9daf946125ec8c271a91,1,credit_card,1,60.46
f1c86b9191896bcf9077ec22b6248153,1,credit_card,1,15.65
d22be2a4da2ca6e4cf8f164d63f5be02,1,credit_card,1,90.88
382a503d9d9928675c03cb26ea99b262,1,credit_card,6,61.75
812f4de54953468bf13530e434f7de0f,1,credit_card,1,73.43
32163a3da27e868cf12730227576ff1b,1,credit_card,6,317.20
7147bfba27147cf06600e5a1577d3a4b,1,credit_card,6,122.78
a20191650d84d1d59f72139a87207a3b,1,credit_card,1,115.65
dc3d2c21652c9d91fa3b1f74a3a68ae3,1,credit_card,10,1966.91
1777f6d0dafb34a24cffac1c7ad5d618,1,credit_card,1,225.05
f69fdefb076eab898275116d3af13742,1,credit_card,1,38.01
60fc7ade1e92f28d610e6e529997e56c,1,credit_card,5,238.11
5a8a4dc28b16fb90469ad749f9535773,1,boleto,1,321.34
21577126c19bf11a0b91592e5844ba78,4,voucher,1,5.47
f3988a6f6afe000b1617ab4429c5396c,1,credit_card,10,249.14
579c04f647cacb17047677baa1282eaf,1,credit_card,1,76.08
fbfd9608b0061e4cc1412e28450a83e8,1,credit_card,2,184.95
5c7ffa6a8321eb05f96b3f941cf874e5,1,boleto,1,286.77
43633b4950869ad500817fb5326e1864,1,credit_card,3,65.00
54d65ba100747f2456fc1d1e314ceb26,1,credit_card,5,248.38
05e8d222c5597784b04c804e183599c7,1,credit_card,1,77.57
45f538a7067ec91ebf71a1bc95a63be4,1,credit_card,4,241.62
d63ca971879bcbc2bc28cb2b4a8d1c52,1,boleto,1,116.24
79b63d1f9cf0257b33b04fbfb0847cba,3,voucher,1,35.37
9800ee2371539396d5bb270f1e844e11,1,boleto,1,172.68
2e612a3508e4bce75344e6bfb68f28e0,2,voucher,1,100.00
141e9339279b23d1c38a8512d0e9ba7f,1,credit_card,5,51.01
2228de938a229c135ae3bd0bf71a128c,1,boleto,1,165.59
be59e03672bb8d48da16e07a0fb660a8,1,credit_card,1,59.59
7d5ba597429574dce3200b4b20686641,2,voucher,1,61.17
4d1d3523aeda82887c2875955783ba2f,1,credit_card,5,175.74
5dee8eedf4516e7562d1ec0f62833392,1,credit_card,1,203.93
0a8ad519fc5624a7862124decee24b27,1,credit_card,8,106.97
620e41d66853f928215b41c1700a9936,1,boleto,1,128.95
36ddc5f19d31a8d744d01bbbd1d11321,1,boleto,1,225.14
49f879aa078787ff9ca5e831515407b9,1,boleto,1,133.58
4ab2c1c6f21974d6332c0531a74eef20,1,credit_card,1,44.09
30912e56cd416bbcbd9d3282e643c27e,1,boleto,1,23.29
5d3d6b8740f0b956853ba943e42e2c22,1,credit_card,10,1026.48
040ffb806b943aa19e0b176e7746b2b7,1,credit_card,10,556.69
0eac9f8e158a0eadfce8c9da8547a8ce,1,boleto,1,88.27
09b9364d966593e51c1edead847fd220,1,voucher,1,193.21
157972ad87ad74e792dc1c49ead0f733,1,credit_card,1,87.11
771fc969d198bd5102b42e8d8db12364,1,credit_card,1,128.29
2dabb10146331fc98c0322801df870d7,1,credit_card,1,17.72
3e87ada006372f78ebf4bfee1cb020a5,1,credit_card,7,82.87
82962a8abf46b030308d707aff1a7f35,1,credit_card,6,121.79
628c4dc07e38c6a4309d58e8a42e2f27,1,credit_card,1,2.18
da95f8b22acd8e17362c16bf0eb86714,1,credit_card,2,58.25
dcb965b6963d2375946c5b2eeb316e6a,1,credit_card,1,119.66
8a6d1317935fc8ba385da595dd3bf2be,1,credit_card,1,124.53
39176f8e4a96aef60a2f8df4431ae834,1,credit_card,1,37.13
8afada74ea69f220081870b340ddde98,1,credit_card,3,161.37
ffe3153dcf1c03911848f64ed557764b,1,boleto,1,287.21
bdbcb0e21f0d85538d17911900b26610,1,credit_card,10,1119.90
96bd9c3ad7366522a8a0ef40301faeb5,1,credit_card,4,197.64
0c87dd1621990a460672f431810cb35c,1,credit_card,1,163.47
31b7099f02dfb1ef54bf9b3c44aaf417,3,voucher,1,6.71
87d439e33701be5b1e607849115ebf5b,1,credit_card,10,279.17
83ac7baaa477085adfafa311103efaf5,1,credit_card,4,108.51
f86e20fe6ce750c00d7ed08e8c67384f,1,credit_card,2,29.00
ecd6c4b673e81e3ba899f65b2135ce70,1,credit_card,1,48.62
b0e61103ba1dee7e3c3c31f68e62a3fb,1,credit_card,1,56.37
2fabe3a6fbc1051857b2494418c8339d,1,credit_card,6,139.52
caeae132e3ebfb4af85f98f054c37ef6,1,boleto,1,87.54
21577126c19bf11a0b91592e5844ba78,6,voucher,1,7.11
9ffdb44f6b79111e57d86b61146fba23,1,boleto,1,56.42
47c3ce4efeeff5eae692f5d31ef009e3,1,boleto,1,233.81
df30286452a2054192bfb48c75e6287b,1,boleto,1,79.81
f2fd76c4a6a18c5be5d960963e114737,1,credit_card,8,86.73
8e1424bf1830e231bfb035b447af7a93,1,credit_card,4,200.31
fc8fa04a6621b92f945b8d0224feac74,1,credit_card,2,97.87
0518657f142278ad13d645c6b5b0a669,1,credit_card,4,64.09
629e289bf8013a1e9dcb5fc8cb9b377b,1,credit_card,1,71.71
eee77f4b54ff5aeb0312aa795fb9914c,1,credit_card,1,64.42
7cd12f82d867bf5cda813ec60b7c4db8,1,credit_card,3,158.56
345f3128d7ec2b4fe1b30bef9c24ac82,1,credit_card,1,95.73
6c962a878a13ebc179759b22586cfae5,1,credit_card,8,86.84
5701526ccd29e0cb831e1324aa60b867,1,credit_card,1,29.75
82bce245b1c9148f8d19a55b9ff70644,1,boleto,1,267.80
67ec1ff2fc90decdce72e2299a384ee1,1,boleto,1,167.43
df5c6aca62db71fbe451c0408bde2817,2,credit_card,1,40.20
f9fa435b229b328ac3cb116184422b59,1,credit_card,1,21.27
b319de7e29d9ec96df9f75a1558c8ea7,1,credit_card,2,64.09
45fb3f449f9ca45f89ba2d2b062e495b,2,voucher,1,91.13
1dfe1249fb9a3871f918c37f1e5f68a6,1,credit_card,2,82.51
1cf9fb7308beb8ef95005967f336cefb,1,credit_card,4,82.92
a1f360ba8499a15b557819850f54b9c4,1,boleto,1,24.94
06a9ff8c19b2d371a45c48568283929b,1,credit_card,4,49.12
b5628337dad9ae1f38266f0e22fdae4a,1,credit_card,1,39.61
9dd1d19c4558ecb8601dd0305c30cec0,1,credit_card,1,96.22
a65123674e1b3ffde2fff9af8c009f30,1,credit_card,3,150.14
bf2c58d30170e4cbd5153bacabc31d24,1,credit_card,6,171.27
f6a1315248ae1d7cb19cc912d5239771,1,credit_card,1,39.00
431e57fb445e35e908a2d4867bfc9b27,1,credit_card,1,94.26
9edb5899606254447166a651aa65c063,1,credit_card,1,62.13
f52a5a508f96400a02ab7d6dd3d73146,1,boleto,1,808.87
3f2502be2cb245c8c7ca170ddf39465b,1,credit_card,3,217.61
d80251514bbd83a5bb165f6e5667c6f2,1,credit_card,1,159.89
0231f6b89e5798ff6c0dfb1e18a94da9,1,credit_card,10,648.77
4a1c879db7056f078a037fdf72b6d0fc,1,boleto,1,325.82
0a187dd7f4efe70e8c3b6e3779b3b133,1,credit_card,8,1333.55
b033a34245ae159e80dd599b3c5cb92f,1,credit_card,1,188.00
ee1de1bcd287c6d9584b5e78d1b534be,1,credit_card,4,196.99
0fd20e900b40f5cb8e6fd31df27aabbd,2,voucher,1,250.00
7cdaa17ad10c7724ac707e1a2fd3a3ae,1,credit_card,5,52.38
ccfe85ff3893b9efe8d101891fdd40ee,1,credit_card,5,159.10
ac40627fa08c6c47cdb3648f3e14901a,1,credit_card,3,100.00
0fd20e900b40f5cb8e6fd31df27aabbd,1,credit_card,2,65.40
80e3ea9d65b89f8cbaa3d1f08f5dbd17,1,credit_card,1,113.11
cd833669dc6a68cd473eac313fe69a6c,1,credit_card,5,224.94
915e61444d403c1c57fa206962c3e60f,1,credit_card,6,68.44
eb54462c208a5481d2af421ca4f66780,1,credit_card,2,40.22
87b25622da650dcff9efaeaad1ebc057,1,credit_card,1,130.73
a968bece60cce24072b4a3a5175c454c,1,boleto,1,156.19
1783899eca92b0bb639951f0a8909018,1,boleto,1,61.40
b6a87380ebe0e02e7ed12272492b3ca0,1,credit_card,1,86.64
b6ab72d17de0a5c4bdf888f55c9acb4b,1,credit_card,2,110.60
b44d797bd9259818b8e3655230d25879,1,credit_card,1,57.68
5e8125228086e366702d4aab930260d9,1,boleto,1,66.67
693f8bb47e6135ecad76616fa2596a05,1,credit_card,8,223.53
fc54a67aa2c88278d6475185217dc47d,1,boleto,1,32.72
ae97799b02696e7937ea854ed542d015,1,credit_card,4,242.10
f1b0d27b392edf2469778d8885fc2375,1,credit_card,1,95.32
089099bac717ea03540251a8c02858b6,1,credit_card,1,93.64
96a2ebaf09ce36a4370b97e9fd0d5a85,1,credit_card,10,230.11
058350ebe1e9c9b426d1331b4b6063d1,1,credit_card,4,58.64
eb6b32a82d2459d0ce7f2089f9eba0f2,1,voucher,1,11.80
3843764d4f30d3653388f1b55c3a9ac5,1,credit_card,2,128.77
9b8f6a6ca0b17d35ff480e9a2ad8b7ed,1,credit_card,1,28.50
ab7c89dc1bf4a1ead9d6ec1ec8968a84,1,credit_card,5,120.12
4064b7bda3dcdab5dc717705f524d3bd,1,credit_card,1,26.16
953924bfb9b567973c9f02020eb17eab,1,credit_card,1,67.35
264d1f3efc32d8d8243d16c9a582a0b7,1,credit_card,2,250.61
c05002c71f007c6a4056ca538113e991,1,credit_card,1,5.08
bd6ab28252f15e7c57f212a725aa1c37,1,credit_card,1,69.97
35066d34d3d361931bd8dbad2a94bb0e,1,credit_card,1,70.97
7b8ef69133bb95128e53e14329bdb03a,1,credit_card,4,227.62
9e3239dcd0d89b2b4e9315e93f265c84,1,credit_card,1,82.12
b2a075b61f56f754745f60eeca7c0f63,1,boleto,1,93.65
8da1b0cac91830c54472e2f91579aeff,1,credit_card,2,186.27
387c2c33e495538e94878a500bf8e6d5,1,credit_card,1,87.58
